2026-08-01 00:30,TL0008,2
2026-08-01 00:30,TL0009,11
2026-08-01 00:30,TL0010,7
2026-08-01 00:30,TL0011,9
2026-08-01 00:30,TL0012,16
2026-08-01 00:30,TL0013,22
2026-08-01 00:30,TL0014,0
2026-08-01 00:30,TL0015,8
2026-08-01 00:30,TL0016,11
2026-08-01 00:30,TL0017,4
2026-08-01 00:30,TL0018,5
2026-08-01 00:30,TL0019,12
2026-08-01 00:35,TL0000,16
2026-08-01 00:35,TL0001,5
2026-08-01 00:35,TL0002,2
2026-08-01 00:35,TL0003,11
2026-08-01 00:35,TL0004,4
2026-08-01 00:35,TL0005,12
2026-08-01 00:35,TL0006,9
2026-08-01 00:35,TL0007,9
2026-08-01 00:35,TL0008,6
2026-08-01 00:35,TL0009,14
2026-08-01 00:35,TL0010,11
2026-08-01 00:35,TL0011,18
2026-08-01 00:35,TL0012,12
2026-08-01 00:35,TL0013,25
2026-08-01 00:35,TL0014,4
2026-08-01 00:35,TL0015,2
2026-08-01 00:35,TL0016,4
2026-08-01 00:35,TL0017,12
2026-08-01 00:35,TL0018,6
2026-08-01 00:35,TL0019,18
2026-08-01 00:40,TL0000,22
2026-08-01 00:40,TL0001,3
2026-08-01 00:40,TL0002,7
2026-08-01 00:40,TL0003,10
2026-08-01 00:40,TL0004,10
2026-08-01 00:40,TL0005,10
2026-08-01 00:40,TL0006,21
2026-08-01 00:40,TL0007,6
2026-08-01 00:40,TL0008,11
2026-08-01 00:40,TL0009,2
2026-08-01 00:40,TL0010,11
2026-08-01 00:40,TL0011,20
2026-08-01 00:40,TL0012,14
2026-08-01 00:40,TL0013,19
2026-08-01 00:40,TL0014,2
2026-08-01 00:40,TL0015,4
2026-08-01 00:40,TL0016,13
2026-08-01 00:40,TL0017,15
2026-08-01 00:40,TL0018,5
2026-08-01 00:40,TL0019,16
2026-08-01 00:45,TL0000,11
2026-08-01 00:45,TL0001,2
2026-08-01 00:45,TL0002,4
2026-08-01 00:45,TL0003,16
2026-08-01 00:45,TL0004,17
2026-08-01 00:45,TL0005,19
2026-08-01 00:45,TL0006,19
2026-08-01 00:45,TL0007,7
2026-08-01 00:45,TL0008,12
2026-08-01 00:45,TL0009,4
2026-08-01 00:45,TL0010,7
2026-08-01 00:45,TL0011,8
2026-08-01 00:45,TL0012,9
2026-08-01 00:45,TL0013,25
2026-08-01 00:45,TL0014,6
2026-08-01 00:45,TL0015,4
2026-08-01 00:45,TL0016,4
2026-08-01 00:45,TL0017,11
2026-08-01 00:45,TL0018,9
2026-08-01 00:45,TL0019,12
2026-08-01 00:50,TL0000,18
2026-08-01 00:50,TL0001,5
2026-08-01 00:50,TL0002,10
2026-08-01 00:50,TL0003,4
2026-08-01 00:50,TL0004,4
2026-08-01 00:50,TL0005,15
2026-08-01 00:50,TL0006,13
2026-08-01 00:50,TL0007,7
2026-08-01 00:50,TL0008,13
2026-08-01 00:50,TL0009,12
2026-08-01 00:50,TL0010,4
2026-08-01 00:50,TL0011,16
2026-08-01 00:50,TL0012,16
2026-08-01 00:50,TL0013,18
2026-08-01 00:50,TL0014,0
2026-08-01 00:50,TL0015,3
2026-08-01 00:50,TL0016,7
2026-08-01 00:50,TL0017,7
2026-08-01 00:50,TL0018,12
2026-08-01 00:50,TL0019,11
2026-08-01 00:55,TL0000,15
2026-08-01 00:55,TL0001,7
2026-08-01 00:55,TL0002,12
2026-08-01 00:55,TL0003,16
2026-08-01 00:55,TL0004,10
2026-08-01 00:55,TL0005,19
2026-08-01 00:55,TL0006,17
2026-08-01 00:55,TL0007,7
2026-08-01 00:55,TL0008,4
2026-08-01 00:55,TL0009,4
2026-08-01 00:55,TL0010,10
2026-08-01 00:55,TL0011,20
2026-08-01 00:55,TL0012,18
2026-08-01 00:55,TL0013,22
2026-08-01 00:55,TL0014,6
2026-08-01 00:55,TL0015,1
2026-08-01 00:55,TL0016,5
2026-08-01 00:55,TL0017,14
2026-08-01 00:55,TL0018,12
2026-08-01 00:55,TL0019,10
2026-08-01 01:00,TL0000,18
2026-08-01 01:00,TL0001,10
2026-08-01 01:00,TL0002,3
2026-08-01 01:00,TL0003,7
2026-08-01 01:00,TL0004,8
2026-08-01 01:00,TL0005,15
2026-08-01 01:00,TL0006,14
2026-08-01 01:00,TL0007,1
2026-08-01 01:00,TL0008,2
2026-08-01 01:00,TL0009,3
2026-08-01 01:00,TL0010,5
2026-08-01 01:00,TL0011,14
2026-08-01 01:00,TL0012,5
2026-08-01 01:00,TL0013,12
2026-08-01 01:00,TL0014,6
2026-08-01 01:00,TL0015,1
2026-08-01 01:00,TL0016,8
2026-08-01 01:00,TL0017,5
2026-08-01 01:00,TL0018,16
2026-08-01 01:00,TL0019,4
2026-08-01 01:05,TL0000,18
2026-08-01 01:05,TL0001,1
2026-08-01 01:05,TL0002,3
2026-08-01 01:05,TL0003,6
2026-08-01 01:05,TL0004,5
2026-08-01 01:05,TL0005,8
2026-08-01 01:05,TL0006,17
2026-08-01 01:05,TL0007,1
2026-08-01 01:05,TL0008,2
2026-08-01 01:05,TL0009,5
2026-08-01 01:05,TL0010,11
2026-08-01 01:05,TL0011,5
2026-08-01 01:05,TL0012,10
2026-08-01 01:05,TL0013,8
2026-08-01 01:05,TL0014,1
2026-08-01 01:05,TL0015,2
2026-08-01 01:05,TL0016,4
2026-08-01 01:05,TL0017,5
2026-08-01 01:05,TL0018,9
2026-08-01 01:05,TL0019,5
2026-08-01 01:10,TL0000,13
2026-08-01 01:10,TL0001,8
2026-08-01 01:10,TL0002,1
2026-08-01 01:10,TL0003,1
2026-08-01 01:10,TL0004,6
2026-08-01 01:10,TL0005,5
2026-08-01 01:10,TL0006,18
2026-08-01 01:10,TL0007,0
2026-08-01 01:10,TL0008,10
2026-08-01 01:10,TL0009,8
2026-08-01 01:10,TL0010,8
2026-08-01 01:10,TL0011,13
2026-08-01 01:10,TL0012,8
2026-08-01 01:10,TL0013,18
2026-08-01 01:10,TL0014,2
2026-08-01 01:10,TL0015,9
2026-08-01 01:10,TL0016,8
2026-08-01 01:10,TL0017,6
2026-08-01 01:10,TL0018,11
2026-08-01 01:10,TL0019,12
2026-08-01 01:15,TL0000,8
2026-08-01 01:15,TL0001,0
2026-08-01 01:15,TL0002,12
2026-08-01 01:15,TL0003,11
2026-08-01 01:15,TL0004,2
2026-08-01 01:15,TL0005,17
2026-08-01 01:15,TL0006,7
2026-08-01 01:15,TL0007,3
2026-08-01 01:15,TL0008,8
2026-08-01 01:15,TL0009,3
2026-08-01 01:15,TL0010,7
2026-08-01 01:15,TL0011,3
2026-08-01 01:15,TL0012,8
2026-08-01 01:15,TL0013,5
2026-08-01 01:15,TL0014,8
2026-08-01 01:15,TL0015,9
2026-08-01 01:15,TL0016,3
2026-08-01 01:15,TL0017,4
2026-08-01 01:15,TL0018,12
2026-08-01 01:15,TL0019,8
2026-08-01 01:20,TL0000,12
2026-08-01 01:20,TL0001,9
2026-08-01 01:20,TL0002,6
2026-08-01 01:20,TL0003,3
2026-08-01 01:20,TL0004,5
2026-08-01 01:20,TL0005,7
2026-08-01 01:20,TL0006,13
2026-08-01 01:20,TL0007,5
2026-08-01 01:20,TL0008,2
2026-08-01 01:20,TL0009,10
2026-08-01 01:20,TL0010,8
2026-08-01 01:20,TL0011,15
2026-08-01 01:20,TL0012,15
2026-08-01 01:20,TL0013,17
2026-08-01 01:20,TL0014,0
2026-08-01 01:20,TL0015,9
2026-08-01 01:20,TL0016,10
2026-08-01 01:20,TL0017,4
2026-08-01 01:20,TL0018,7
2026-08-01 01:20,TL0019,8
2026-08-01 01:25,TL0000,9
2026-08-01 01:25,TL0001,0
2026-08-01 01:25,TL0002,2
2026-08-01 01:25,TL0003,13
2026-08-01 01:25,TL0004,6
2026-08-01 01:25,TL0005,16
2026-08-01 01:25,TL0006,6
2026-08-01 01:25,TL0007,3
2026-08-01 01:25,TL0008,8
2026-08-01 01:25,TL0009,9
2026-08-01 01:25,TL0010,13
2026-08-01 01:25,TL0011,10
2026-08-01 01:25,TL0012,13
2026-08-01 01:25,TL0013,4
2026-08-01 01:25,TL0014,0
2026-08-01 01:25,TL0015,5
2026-08-01 01:25,TL0016,3
2026-08-01 01:25,TL0017,12
2026-08-01 01:25,TL0018,7
2026-08-01 01:25,TL0019,15
2026-08-01 01:30,TL0000,7
2026-08-01 01:30,TL0001,4
2026-08-01 01:30,TL0002,9
2026-08-01 01:30,TL0003,11
2026-08-01 01:30,TL0004,7
2026-08-01 01:30,TL0005,7
2026-08-01 01:30,TL0006,11
2026-08-01 01:30,TL0007,7
2026-08-01 01:30,TL0008,6
2026-08-01 01:30,TL0009,7
2026-08-01 01:30,TL0010,6
2026-08-01 01:30,TL0011,14
2026-08-01 01:30,TL0012,7
2026-08-01 01:30,TL0013,5
2026-08-01 01:30,TL0014,0
2026-08-01 01:30,TL0015,9
2026-08-01 01:30,TL0016,12
2026-08-01 01:30,TL0017,5
2026-08-01 01:30,TL0018,5
2026-08-01 01:30,TL0019,8
2026-08-01 01:35,TL0000,4
2026-08-01 01:35,TL0001,5
2026-08-01 01:35,TL0002,3
2026-08-01 01:35,TL0003,11
2026-08-01 01:35,TL0004,2
2026-08-01 01:35,TL0005,9
2026-08-01 01:35,TL0006,15
2026-08-01 01:35,TL0007,7
2026-08-01 01:35,TL0008,8
2026-08-01 01:35,TL0009,9
2026-08-01 01:35,TL0010,5
2026-08-01 01:35,TL0011,3
2026-08-01 01:35,TL0012,14
2026-08-01 01:35,TL0013,15
2026-08-01 01:35,TL0014,5
2026-08-01 01:35,TL0015,2
2026-08-01 01:35,TL0016,11
2026-08-01 01:35,TL0017,12
2026-08-01 01:35,TL0018,7
2026-08-01 01:35,TL0019,6
2026-08-01 01:40,TL0000,12
2026-08-01 01:40,TL0001,6
2026-08-01 01:40,TL0002,2
2026-08-01 01:40,TL0003,2
2026-08-01 01:40,TL0004,12
2026-08-01 01:40,TL0005,6
2026-08-01 01:40,TL0006,4
2026-08-01 01:40,TL0007,8
2026-08-01 01:40,TL0008,5
2026-08-01 01:40,TL0009,4
2026-08-01 01:40,TL0010,12
2026-08-01 01:40,TL0011,5
2026-08-01 01:40,TL0012,3
2026-08-01 01:40,TL0013,8
2026-08-01 01:40,TL0014,0
2026-08-01 01:40,TL0015,8
2026-08-01 01:40,TL0016,5
2026-08-01 01:40,TL0017,9
2026-08-01 01:40,TL0018,8
2026-08-01 01:40,TL0019,7
2026-08-01 01:45,TL0000,15
2026-08-01 01:45,TL0001,0
2026-08-01 01:45,TL0002,2
2026-08-01 01:45,TL0003,12
2026-08-01 01:45,TL0004,4
2026-08-01 01:45,TL0005,14
2026-08-01 01:45,TL0006,17
2026-08-01 01:45,TL0007,1
2026-08-01 01:45,TL0008,4
2026-08-01 01:45,TL0009,11
2026-08-01 01:45,TL0010,8
2026-08-01 01:45,TL0011,9
2026-08-01 01:45,TL0012,7
2026-08-01 01:45,TL0013,6
2026-08-01 01:45,TL0014,0
2026-08-01 01:45,TL0015,5
2026-08-01 01:45,TL0016,10
2026-08-01 01:45,TL0017,6
2026-08-01 01:45,TL0018,5
2026-08-01 01:45,TL0019,15
2026-08-01 01:50,TL0000,8
2026-08-01 01:50,TL0001,10
2026-08-01 01:50,TL0002,11
2026-08-01 01:50,TL0003,10
2026-08-01 01:50,TL0004,5
2026-08-01 01:50,TL0005,4
2026-08-01 01:50,TL0006,14
2026-08-01 01:50,TL0007,7
2026-08-01 01:50,TL0008,7
2026-08-01 01:50,TL0009,1
2026-08-01 01:50,TL0010,13
2026-08-01 01:50,TL0011,11
2026-08-01 01:50,TL0012,13
2026-08-01 01:50,TL0013,16
2026-08-01 01:50,TL0014,0
2026-08-01 01:50,TL0015,7
2026-08-01 01:50,TL0016,6
2026-08-01 01:50,TL0017,8
2026-08-01 01:50,TL0018,14
2026-08-01 01:50,TL0019,5
2026-08-01 01:55,TL0000,9
2026-08-01 01:55,TL0001,7
2026-08-01 01:55,TL0002,11
2026-08-01 01:55,TL0003,7
2026-08-01 01:55,TL0004,7
2026-08-01 01:55,TL0005,15
2026-08-01 01:55,TL0006,16
2026-08-01 01:55,TL0007,3
2026-08-01 01:55,TL0008,7
2026-08-01 01:55,TL0009,9
2026-08-01 01:55,TL0010,7
2026-08-01 01:55,TL0011,10
2026-08-01 01:55,TL0012,12
2026-08-01 01:55,TL0013,7
2026-08-01 01:55,TL0014,4
2026-08-01 01:55,TL0015,5
2026-08-01 01:55,TL0016,3
2026-08-01 01:55,TL0017,5
2026-08-01 01:55,TL0018,7
2026-08-01 01:55,TL0019,4
2026-08-01 02:00,TL0000,13
2026-08-01 02:00,TL0001,7
2026-08-01 02:00,TL0002,8
2026-08-01 02:00,TL0003,7
2026-08-01 02:00,TL0004,6
2026-08-01 02:00,TL0005,14
2026-08-01 02:00,TL0006,13
2026-08-01 02:00,TL0007,0
2026-08-01 02:00,TL0008,1
2026-08-01 02:00,TL0009,8
2026-08-01 02:00,TL0010,9
2026-08-01 02:00,TL0011,5
2026-08-01 02:00,TL0012,4
2026-08-01 02:00,TL0013,13
2026-08-01 02:00,TL0014,0
2026-08-01 02:00,TL0015,0
2026-08-01 02:00,TL0016,3
2026-08-01 02:00,TL0017,2
2026-08-01 02:00,TL0018,9
2026-08-01 02:00,TL0019,3
2026-08-01 02:05,TL0000,10
2026-08-01 02:05,TL0001,3
2026-08-01 02:05,TL0002,0
2026-08-01 02:05,TL0003,3
2026-08-01 02:05,TL0004,5
2026-08-01 02:05,TL0005,8
2026-08-01 02:05,TL0006,4
2026-08-01 02:05,TL0007,1
2026-08-01 02:05,TL0008,8
2026-08-01 02:05,TL0009,2
2026-08-01 02:05,TL0010,1
2026-08-01 02:05,TL0011,3
2026-08-01 02:05,TL0012,6
2026-08-01 02:05,TL0013,13
2026-08-01 02:05,TL0014,0
2026-08-01 02:05,TL0015,7
2026-08-01 02:05,TL0016,4
2026-08-01 02:05,TL0017,10
2026-08-01 02:05,TL0018,11
2026-08-01 02:05,TL0019,2
2026-08-01 02:10,TL0000,12
2026-08-01 02:10,TL0001,4
2026-08-01 02:10,TL0002,8
2026-08-01 02:10,TL0003,5
2026-08-01 02:10,TL0004,2
2026-08-01 02:10,TL0005,11
2026-08-01 02:10,TL0006,6
2026-08-01 02:10,TL0007,0
2026-08-01 02:10,TL0008,9
2026-08-01 02:10,TL0009,1
2026-08-01 02:10,TL0010,1
2026-08-01 02:10,TL0011,13
2026-08-01 02:10,TL0012,4
2026-08-01 02:10,TL0013,12
2026-08-01 02:10,TL0014,4
2026-08-01 02:10,TL0015,0
2026-08-01 02:10,TL0016,7
2026-08-01 02:10,TL0017,1
2026-08-01 02:10,TL0018,10
2026-08-01 02:10,TL0019,10
2026-08-01 02:15,TL0000,9
2026-08-01 02:15,TL0001,9
2026-08-01 02:15,TL0002,5
2026-08-01 02:15,TL0003,7
2026-08-01 02:15,TL0004,2
2026-08-01 02:15,TL0005,4
2026-08-01 02:15,TL0006,3
2026-08-01 02:15,TL0007,7
2026-08-01 02:15,TL0008,4
2026-08-01 02:15,TL0009,0
2026-08-01 02:15,TL0010,3
2026-08-01 02:15,TL0011,12
2026-08-01 02:15,TL0012,9
2026-08-01 02:15,TL0013,9
2026-08-01 02:15,TL0014,4
2026-08-01 02:15,TL0015,6
2026-08-01 02:15,TL0016,1
2026-08-01 02:15,TL0017,9
2026-08-01 02:15,TL0018,11
2026-08-01 02:15,TL0019,9
2026-08-01 02:20,TL0000,7
2026-08-01 02:20,TL0001,0
2026-08-01 02:20,TL0002,4
2026-08-01 02:20,TL0003,8
2026-08-01 02:20,TL0004,2
2026-08-01 02:20,TL0005,9
2026-08-01 02:20,TL0006,10
2026-08-01 02:20,TL0007,0
2026-08-01 02:20,TL0008,7
2026-08-01 02:20,TL0009,6
2026-08-01 02:20,TL0010,8
2026-08-01 02:20,TL0011,10
2026-08-01 02:20,TL0012,13
2026-08-01 02:20,TL0013,4
2026-08-01 02:20,TL0014,6
2026-08-01 02:20,TL0015,5
2026-08-01 02:20,TL0016,7
2026-08-01 02:20,TL0017,8
2026-08-01 02:20,TL0018,3
2026-08-01 02:20,TL0019,3
2026-08-01 02:25,TL0000,5
2026-08-01 02:25,TL0001,5
2026-08-01 02:25,TL0002,4
2026-08-01 02:25,TL0003,8
2026-08-01 02:25,TL0004,2
2026-08-01 02:25,TL0005,7
2026-08-01 02:25,TL0006,5
2026-08-01 02:25,TL0007,2
2026-08-01 02:25,TL0008,9
2026-08-01 02:25,TL0009,6
2026-08-01 02:25,TL0010,9
2026-08-01 02:25,TL0011,12
2026-08-01 02:25,TL0012,3
2026-08-01 02:25,TL0013,12
2026-08-01 02:25,TL0014,0
2026-08-01 02:25,TL0015,4
2026-08-01 02:25,TL0016,10
2026-08-01 02:25,TL0017,8
2026-08-01 02:25,TL0018,4
2026-08-01 02:25,TL0019,2
2026-08-01 02:30,TL0000,13
2026-08-01 02:30,TL0001,1
2026-08-01 02:30,TL0002,3
2026-08-01 02:30,TL0003,3
2026-08-01 02:30,TL0004,13
2026-08-01 02:30,TL0005,8
2026-08-01 02:30,TL0006,7
2026-08-01 02:30,TL0007,8
2026-08-01 02:30,TL0008,3
2026-08-01 02:30,TL0009,5
2026-08-01 02:30,TL0010,6
2026-08-01 02:30,TL0011,9
2026-08-01 02:30,TL0012,4
2026-08-01 02:30,TL0013,8
2026-08-01 02:30,TL0014,3
2026-08-01 02:30,TL0015,5
2026-08-01 02:30,TL0016,2
2026-08-01 02:30,TL0017,5
2026-08-01 02:30,TL0018,2
2026-08-01 02:30,TL0019,14
2026-08-01 02:35,TL0000,13
2026-08-01 02:35,TL0001,7
2026-08-01 02:35,TL0002,9
2026-08-01 02:35,TL0003,7
2026-08-01 02:35,TL0004,12
2026-08-01 02:35,TL0005,14
2026-08-01 02:35,TL0006,8
2026-08-01 02:35,TL0007,0
2026-08-01 02:35,TL0008,0
2026-08-01 02:35,TL0009,7
2026-08-01 02:35,TL0010,12
2026-08-01 02:35,TL0011,7
2026-08-01 02:35,TL0012,4
2026-08-01 02:35,TL0013,8
2026-08-01 02:35,TL0014,0
2026-08-01 02:35,TL0015,0
2026-08-01 02:35,TL0016,1
2026-08-01 02:35,TL0017,7
2026-08-01 02:35,TL0018,1
2026-08-01 02:35,TL0019,5
2026-08-01 02:40,TL0000,8
2026-08-01 02:40,TL0001,3
2026-08-01 02:40,TL0002,1
2026-08-01 02:40,TL0003,8
2026-08-01 02:40,TL0004,6
2026-08-01 02:40,TL0005,7
2026-08-01 02:40,TL0006,9
2026-08-01 02:40,TL0007,2
2026-08-01 02:40,TL0008,9
2026-08-01 02:40,TL0009,9
2026-08-01 02:40,TL0010,8
2026-08-01 02:40,TL0011,11
2026-08-01 02:40,TL0012,7
2026-08-01 02:40,TL0013,10
2026-08-01 02:40,TL0014,3
2026-08-01 02:40,TL0015,6
2026-08-01 02:40,TL0016,9
2026-08-01 02:40,TL0017,10
2026-08-01 02:40,TL0018,8
2026-08-01 02:40,TL0019,6
2026-08-01 02:45,TL0000,7
2026-08-01 02:45,TL0001,9
2026-08-01 02:45,TL0002,1
2026-08-01 02:45,TL0003,0
2026-08-01 02:45,TL0004,11
2026-08-01 02:45,TL0005,11
2026-08-01 02:45,TL0006,7
2026-08-01 02:45,TL0007,2
2026-08-01 02:45,TL0008,8
2026-08-01 02:45,TL0009,9
2026-08-01 02:45,TL0010,7
2026-08-01 02:45,TL0011,13
2026-08-01 02:45,TL0012,10
2026-08-01 02:45,TL0013,5
2026-08-01 02:45,TL0014,5
2026-08-01 02:45,TL0015,3
2026-08-01 02:45,TL0016,0
2026-08-01 02:45,TL0017,4
2026-08-01 02:45,TL0018,11
2026-08-01 02:45,TL0019,8
2026-08-01 02:50,TL0000,7
2026-08-01 02:50,TL0001,6
2026-08-01 02:50,TL0002,6
2026-08-01 02:50,TL0003,6
2026-08-01 02:50,TL0004,13
2026-08-01 02:50,TL0005,3
2026-08-01 02:50,TL0006,14
2026-08-01 02:50,TL0007,8
2026-08-01 02:50,TL0008,0
2026-08-01 02:50,TL0009,8
2026-08-01 02:50,TL0010,5
2026-08-01 02:50,TL0011,4
2026-08-01 02:50,TL0012,5
2026-08-01 02:50,TL0013,6
2026-08-01 02:50,TL0014,4
2026-08-01 02:50,TL0015,1
2026-08-01 02:50,TL0016,0
2026-08-01 02:50,TL0017,8
2026-08-01 02:50,TL0018,7
2026-08-01 02:50,TL0019,2
2026-08-01 02:55,TL0000,6
2026-08-01 02:55,TL0001,1
2026-08-01 02:55,TL0002,3
2026-08-01 02:55,TL0003,0
2026-08-01 02:55,TL0004,9
2026-08-01 02:55,TL0005,2
2026-08-01 02:55,TL0006,14
2026-08-01 02:55,TL0007,0
2026-08-01 02:55,TL0008,0
2026-08-01 02:55,TL0009,3
2026-08-01 02:55,TL0010,1
2026-08-01 02:55,TL0011,12
2026-08-01 02:55,TL0012,2
2026-08-01 02:55,TL0013,11
2026-08-01 02:55,TL0014,0
2026-08-01 02:55,TL0015,0
2026-08-01 02:55,TL0016,6
2026-08-01 02:55,TL0017,3
2026-08-01 02:55,TL0018,8
2026-08-01 02:55,TL0019,8
2026-08-01 03:00,TL0000,7
2026-08-01 03:00,TL0001,0
2026-08-01 03:00,TL0002,7
2026-08-01 03:00,TL0003,7
2026-08-01 03:00,TL0004,2
2026-08-01 03:00,TL0005,10
2026-08-01 03:00,TL0006,10
2026-08-01 03:00,TL0007,2
2026-08-01 03:00,TL0008,7
2026-08-01 03:00,TL0009,5
2026-08-01 03:00,TL0010,0
2026-08-01 03:00,TL0011,10
2026-08-01 03:00,TL0012,11
2026-08-01 03:00,TL0013,7
2026-08-01 03:00,TL0014,5
2026-08-01 03:00,TL0015,4
2026-08-01 03:00,TL0016,5
2026-08-01 03:00,TL0017,4
2026-08-01 03:00,TL0018,7
2026-08-01 03:00,TL0019,2
2026-08-01 03:05,TL0000,9
2026-08-01 03:05,TL0001,5
2026-08-01 03:05,TL0002,0
2026-08-01 03:05,TL0003,6
2026-08-01 03:05,TL0004,10
2026-08-01 03:05,TL0005,4
2026-08-01 03:05,TL0006,3
2026-08-01 03:05,TL0007,1
2026-08-01 03:05,TL0008,5
2026-08-01 03:05,TL0009,3
2026-08-01 03:05,TL0010,6
2026-08-01 03:05,TL0011,9
2026-08-01 03:05,TL0012,4
2026-08-01 03:05,TL0013,6
2026-08-01 03:05,TL0014,6
2026-08-01 03:05,TL0015,6
2026-08-01 03:05,TL0016,6
2026-08-01 03:05,TL0017,8
2026-08-01 03:05,TL0018,5
2026-08-01 03:05,TL0019,8
2026-08-01 03:10,TL0000,7
2026-08-01 03:10,TL0001,7
2026-08-01 03:10,TL0002,0
2026-08-01 03:10,TL0003,1
2026-08-01 03:10,TL0004,3
2026-08-01 03:10,TL0005,2
2026-08-01 03:10,TL0006,2
2026-08-01 03:10,TL0007,0
2026-08-01 03:10,TL0008,2
2026-08-01 03:10,TL0009,7
2026-08-01 03:10,TL0010,5
2026-08-01 03:10,TL0011,5
2026-08-01 03:10,TL0012,4
2026-08-01 03:10,TL0013,9
2026-08-01 03:10,TL0014,0
2026-08-01 03:10,TL0015,4
2026-08-01 03:10,TL0016,7
